Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
20,0,38,4,14960,214,42,29,3,1,1,30,757.08,0
3,0,35,0,5783,87,0,5,2,1,1,25,259.8,1
9,0,36,1,2658,64,21,37,4,1,1,45,112.25,0
0,1,25,0,3968,74,17,37,4,1,1,45,152.1,1
12,0,45,3,7865,139,332,41,3,1,1,30,1638.6,0
0,0,32,0,2300,50,0,27,3,1,1,30,93.72,0
0,0,34,0,1650,43,0,18,2,1,2,25,76.25,0
2,0,36,0,3023,72,30,32,2,1,1,25,304.21,0
23,0,45,4,14525,218,46,32,4,1,1,45,597.7,0
2,0,33,0,2843,61,19,45,1,1,1,15,234.415,0
10,0,15,0,8963,171,58,39,4,1,1,45,331.0,0
3,0,38,0,3590,81,298,25,2,1,1,25,1669.23,0
8,0,38,0,3845,80,26,27,3,1,1,30,287.52,0
13,0,40,2,3785,82,27,30,3,1,1,30,279.36,0
0,0,35,0,3488,78,0,41,2,1,1,25,155.25,0
8,1,33,0,1693,31,29,30,2,1,2,25,218.64,1
11,0,41,1,6673,98,14,25,4,1,1,45,185.275,0
5,0,39,0,3035,68,14,30,3,1,2,30,180.92,1
13,0,35,1,15740,185,151,28,2,1,1,25,1392.32,0
7,0,42,1,7920,137,311,40,3,1,1,30,1520.76,0
10,0,40,0,3985,76,28,33,2,1,1,25,288.835,0
13,0,42,0,7895,136,390,40,2,1,1,25,2045.69,0
8,0,38,0,2175,50,174,19,2,1,1,25,886.725,0
0,0,35,0,2238,22,0,16,3,1,1,30,93.4,0
7,0,26,0,1535,37,10,10,2,1,1,25,116.15,0
22,0,38,0,840,48,7,15,2,1,2,25,58.815,1
8,0,44,2,4920,79,35,34,4,1,1,45,222.875,0
13,1,37,1,5203,98,17,18,2,1,1,25,335.75,1
11,0,41,0,5923,102,21,12,3,1,1,30,336.52,0
0,0,32,0,623,18,8,10,2,1,2,25,71.92,0
4,0,10,3,2378,33,22,14,3,1,1,30,181.44,0
10,0,44,0,13538,168,15,47,3,1,1,30,607.0,0
2,0,33,0,3335,75,0,23,2,1,1,25,157.75,0
0,0,35,0,3433,71,0,22,3,1,1,30,134.72,0
0,0,33,0,1080,15,26,13,3,1,2,30,147.84,0
15,0,40,1,10035,92,0,37,3,1,1,30,392.4,0
2,0,36,1,5535,82,7,21,2,1,1,25,287.535,0
7,0,45,0,3695,75,25,15,3,1,1,30,255.24,0
18,0,32,2,10570,101,12,41,3,1,1,30,478.96,0
18,0,35,6,9247,126,158,50,5,2,1,55,311.465,0
7,0,37,0,15995,177,125,28,2,1,1,25,1381.93,0
8,0,29,0,3418,75,39,30,3,1,1,30,299.68,0
5,0,38,2,2870,23,227,6,3,1,1,30,1049.76,0
13,1,26,0,4800,64,0,16,2,1,1,25,210.35,1
22,0,33,2,15680,228,0,78,2,1,1,25,727.93,0
0,0,34,0,703,8,7,5,4,1,2,45,31.325,1
2,0,29,0,1923,44,36,22,4,1,2,45,142.85,0
10,0,31,0,6790,82,130,32,2,1,1,25,927.635,0
0,0,22,0,1525,17,0,11,2,1,2,25,70.02,0
4,0,38,1,3195,37,286,9,3,1,1,30,1244.48,0
0,0,15,0,1560,18,12,7,3,1,1,30,109.16,1
13,0,31,4,6553,112,282,35,2,2,1,25,1583.905,0
11,0,16,3,2562,37,38,17,3,1,1,30,279.52,0
7,0,40,1,1056,15,14,8,3,1,1,30,100.56,0
10,0,39,2,7480,125,265,30,2,2,1,25,1495.48,0
26,0,35,3,15335,226,0,69,2,1,1,25,719.54,0
3,0,27,1,1385,42,7,19,2,1,1,25,109.375,0
15,0,39,2,2715,62,50,35,2,1,1,25,385.05,0
5,0,8,2,1258,16,13,3,3,1,1,30,106.52,0
13,0,37,3,8623,117,165,44,4,1,1,45,688.15,0
9,0,28,0,1013,33,8,8,2,1,1,25,84.195,0
15,0,45,2,7980,135,310,46,3,1,1,30,1485.56,0
3,0,39,0,1633,47,170,13,3,1,1,30,778.88,0
10,0,35,0,1903,29,0,15,2,1,2,25,85.995,1
5,0,44,3,7020,120,263,42,3,2,1,30,1399.48,0
31,0,42,6,15785,239,70,35,3,1,1,30,866.76,0
5,0,36,1,7393,120,341,41,2,1,1,25,1976.8,0
14,1,23,0,690,36,14,12,2,1,2,25,100.36,1
2,0,33,0,1763,35,34,19,2,1,2,25,229.07,0
6,0,39,1,15160,176,137,29,2,1,1,25,1354.135,0
0,0,29,0,1838,42,294,18,2,1,1,25,1479.075,0
10,0,24,0,2065,40,35,24,3,1,1,30,223.16,0
5,0,43,0,5818,97,16,27,2,1,1,25,332.675,1
5,0,41,0,5923,92,0,21,2,1,1,25,288.435,1
16,0,43,3,12770,174,21,54,4,1,1,45,364.9,0
7,0,35,0,2233,56,42,34,4,1,2,45,176.525,0
0,0,32,0,1770,43,3,13,2,1,2,25,87.07,0
0,0,25,0,2135,35,297,18,2,2,1,25,1602.82,0
5,0,34,2,1893,46,154,17,3,1,1,30,713.96,0
0,0,44,0,2490,56,0,26,3,1,1,30,101.96,0
22,0,38,8,8140,144,116,50,5,2,1,55,251.025,0
4,0,32,0,4665,81,19,24,3,1,1,30,276.2,0
8,0,40,1,8423,110,137,37,3,1,1,30,905.8,0
13,0,42,5,8693,147,143,48,3,2,1,30,910.36,0
5,0,33,0,2370,45,1,4,4,1,2,45,80.8,0
6,0,35,0,2313,55,385,20,2,1,1,25,1733.765,0
2,0,33,1,6613,71,99,29,2,1,1,25,754.165,0
0,0,30,0,1373,36,26,19,3,1,2,30,147.84,0
11,0,40,2,6613,77,104,32,2,1,1,25,754.05,0
3,0,38,0,3873,63,0,32,1,1,1,15,211.89,0
10,0,15,0,6793,141,73,44,1,2,1,15,791.7,0
0,0,33,0,6310,98,0,17,3,1,1,30,240.72,0
5,0,41,1,433,7,7,4,3,1,1,30,45.44,0
0,0,15,0,1440,18,20,4,3,1,1,30,136.48,0
2,0,7,0,3803,33,262,5,3,1,1,30,1179.44,0
14,0,40,1,4998,92,8,33,3,1,1,30,237.68,0
16,0,40,2,16143,198,144,49,2,1,1,25,1381.35,0
20,0,35,2,14880,220,48,28,2,1,1,25,910.56,0
11,0,39,1,2483,69,331,22,2,1,1,25,1573.56,0
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1
4,0,37,0,320,8,8,5,4,1,2,45,26.375,0
4,0,37,1,2985,65,301,23,2,1,1,25,1484.085,0
9,0,35,0,4110,96,24,32,3,1,1,30,278.32,0
0,0,37,0,0,0,2,0,2,1,2,25,10.0,1
4,0,41,0,603,9,18,6,3,1,2,30,97.72,1
0,0,29,0,7233,133,332,42,2,1,1,25,1849.665,0
9,0,36,1,3025,42,0,25,2,1,1,25,131.55,0
0,0,19,0,1085,30,0,11,2,1,1,25,52.165,0
13,1,29,0,300,22,3,9,2,1,2,25,27.695,1
0,0,9,0,3893,57,0,24,4,1,1,45,112.75,0
0,0,9,0,6173,62,93,21,4,1,1,45,280.85,0
16,0,43,1,3815,75,38,32,3,1,1,30,307.88,0
2,0,36,1,4078,84,7,27,3,1,1,30,191.68,0
7,0,41,1,2575,37,21,23,2,1,1,25,212.12,1
15,0,41,3,9120,126,160,49,3,1,1,30,993.36,0
0,0,32,0,638,10,20,8,2,1,2,25,121.23,0
20,0,35,2,15070,225,0,36,2,1,1,25,708.175,0
11,0,38,1,11203,146,9,50,4,1,1,45,283.05,0
15,1,17,0,8600,172,89,45,4,1,1,45,402.85,0
17,0,32,4,9568,141,120,48,3,2,1,30,900.8,0
14,0,40,1,15765,193,158,26,2,1,1,25,1408.045,0
8,0,34,2,6323,108,16,17,3,1,1,30,300.64,0
6,0,34,0,2133,45,25,25,2,1,2,25,191.79,0
4,0,36,0,11955,160,5,36,3,1,1,30,489.96,0
16,1,39,0,2950,58,42,38,3,1,2,30,282.48,1
30,0,38,4,16305,246,52,40,3,1,1,30,810.48,0
7,0,41,2,2933,49,387,21,3,1,1,30,1724.76,0
0,0,35,0,408,7,7,3,2,1,2,25,45.575,0
15,0,42,1,2993,67,9,32,2,1,1,25,183.715,0
6,1,39,0,2680,39,31,13,3,1,2,30,207.44,1
0,0,37,0,1018,20,33,13,4,1,2,45,115.225,0
7,0,42,1,1483,28,19,18,2,1,1,25,157.195,0
16,0,44,1,5333,94,17,29,3,1,1,30,281.45,0
10,0,39,2,11455,161,27,53,5,1,1,55,240.945,0
8,0,15,1,8613,166,50,38,4,1,1,45,351.775,0
7,0,38,0,11475,152,0,36,3,1,1,30,450.52,0
12,0,38,4,5975,86,174,27,3,1,1,30,982.28,0
1,0,37,0,443,7,43,6,4,1,2,45,113.075,0
15,0,16,2,9217,178,67,53,5,1,1,55,249.53,0
17,1,39,0,305,32,2,8,2,1,2,25,16.94,1
1,0,31,0,1353,43,0,3,3,1,2,30,55.36,1
16,0,37,4,7970,131,315,45,3,2,1,30,1537.6,0
8,0,34,1,2708,68,5,28,3,1,1,30,132.76,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,6,0,2150,10,0,6,2,1,1,25,94.695,0
1,0,35,0,6103,94,0,29,2,1,1,25,276.25,0
10,0,29,0,1778,43,20,21,3,1,2,30,154.12,0
8,0,29,0,1385,35,9,16,2,1,2,25,109.355,0
0,0,34,0,3273,72,0,7,2,1,1,25,138.795,0
1,0,31,0,1413,38,2,8,2,1,1,25,72.63,0
16,0,27,3,4613,85,22,30,3,1,1,30,269.88,0
8,0,35,1,6700,98,9,20,5,1,1,55,123.53,0
32,0,43,10,10675,98,0,45,5,1,1,55,174.425,0
4,0,38,0,1965,27,266,5,3,1,1,30,1176.28,0
17,0,27,1,1645,42,54,68,5,1,1,55,117.085,0
5,0,34,0,2363,57,271,25,2,1,1,25,1257.12,0
15,0,43,2,7698,127,367,42,2,2,1,25,2021.165,0
13,0,38,0,1700,42,28,14,3,1,2,30,186.68,0
12,0,37,4,6578,99,7,22,4,1,1,45,182.375,0
24,0,39,7,7633,141,147,50,3,2,1,30,902.76,0
8,0,36,0,2445,39,361,20,2,1,1,25,1799.455,0
0,0,33,0,1945,33,290,18,3,1,1,30,1214.88,0
1,0,37,0,2348,30,0,24,4,1,1,45,81.125,0
6,0,24,1,8190,142,72,42,3,1,1,30,591.52,0
12,0,39,0,6618,81,110,25,2,1,1,25,795.29,0
10,1,40,0,2123,51,20,25,3,1,2,30,169.92,0
18,0,24,0,1320,37,18,10,2,1,1,25,151.36,0
0,0,38,0,1460,48,0,14,2,1,1,25,65.945,0
3,0,28,0,1140,21,6,10,2,1,1,25,90.785,0
7,0,16,3,4755,57,223,20,3,1,1,30,1072.16,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
10,0,38,0,1693,43,37,16,3,1,2,30,203.0,1
12,0,40,0,3380,41,21,15,3,1,2,30,221.48,1
8,0,39,0,973,16,13,7,2,1,2,25,107.61,0
6,0,39,2,14875,176,186,27,3,1,1,30,1285.2,0
0,0,35,0,0,0,0,0,5,1,1,55,0.0,0
8,0,39,0,2178,62,40,40,2,1,2,25,288.895,0
1,0,38,0,3603,83,0,28,2,1,1,25,174.395,0
22,0,40,2,15555,229,0,22,3,1,1,30,640.12,0
10,1,39,0,3065,46,11,13,4,1,2,45,111.5,1
13,0,40,0,2465,66,371,24,3,1,1,30,1636.6,0
14,0,40,1,2373,61,369,24,2,1,1,25,1955.82,0
3,0,34,0,1125,20,19,12,2,1,2,25,136.485,0
3,0,29,0,3000,54,271,19,3,1,1,30,1239.48,0
0,0,33,0,513,10,0,2,3,1,2,30,20.4,0
7,0,36,1,13563,168,11,44,3,1,1,30,592.36,0
0,0,35,0,13610,167,0,35,3,1,1,30,542.64,0
11,0,40,0,1793,40,30,60,3,1,2,30,179.52,0
19,0,40,2,15513,199,157,44,2,1,1,25,1402.13,0
2,0,35,0,10680,142,5,44,3,1,1,30,436.4,0
16,0,37,5,9248,124,156,48,3,2,1,30,1068.04,0
15,0,14,2,4558,60,26,38,3,1,1,30,284.2,0
4,1,28,0,1050,14,18,8,3,1,2,30,105.28,1
5,0,32,2,5723,99,17,16,3,1,1,30,297.68,0
0,0,32,0,6495,89,157,26,2,1,1,25,1002.935,0
3,0,32,1,6670,111,284,31,2,2,1,25,1612.605,0
7,0,39,0,1928,53,7,22,3,1,2,30,115.6,0
6,0,38,0,1418,46,38,19,3,1,2,30,220.52,1
0,0,35,0,3128,60,0,26,3,1,1,30,127.8,0
9,0,36,0,1973,52,0,15,2,1,1,25,91.215,0
2,0,37,0,4240,61,11,20,3,1,1,30,227.2,0
7,0,33,1,15670,187,146,28,2,1,1,25,1391.38,0
0,0,35,0,2110,35,0,15,2,1,1,25,97.96,0
5,0,28,0,1060,12,12,8,4,1,2,45,58.925,0
0,0,37,0,678,7,15,6,2,1,2,25,91.88,1
1,0,25,0,1073,38,0,14,2,1,1,25,51.75,0
0,0,31,0,850,12,25,7,4,1,2,45,80.525,0
0,0,31,0,6365,66,93,31,2,1,1,25,731.02,0
6,0,34,0,8975,106,125,40,3,1,1,30,864.76,0
0,0,27,0,0,0,0,0,2,1,2,25,0.0,1
0,0,37,0,708,7,26,7,3,1,2,30,136.68,0
5,0,16,0,9087,176,79,35,4,1,1,45,411.05,0
15,0,42,6,9715,134,164,56,4,1,1,45,807.875,0
11,0,12,1,7323,137,61,43,4,1,1,45,330.9,0
9,0,39,1,2550,49,338,18,3,1,1,30,1483.4,0
4,0,37,0,2300,38,10,23,2,1,1,25,152.96,0
8,0,36,1,4573,92,18,29,3,1,1,30,263.88,0
5,0,35,0,1718,34,34,24,3,1,2,30,194.76,0
2,0,38,0,1750,32,34,38,4,1,2,45,111.025,1
5,0,28,0,1700,32,26,15,3,1,2,30,164.48,0
5,0,36,0,305,7,7,4,2,1,2,25,42.665,0
13,0,36,1,4223,80,4,23,3,1,1,30,198.24,0
2,0,36,0,6160,93,17,22,3,1,1,30,280.52,0
12,0,36,1,16773,187,157,36,2,1,1,25,1438.93,0
12,0,38,0,6823,80,12,18,2,1,1,25,388.265,0
12,0,41,2,4595,93,17,35,3,1,1,30,258.28,0
13,0,44,3,8100,130,306,54,3,1,1,30,1524.72,0
1,0,32,0,1333,40,34,16,2,1,2,25,219.315,0
9,0,17,1,8950,172,86,44,4,1,1,45,426.625,0
0,0,33,0,625,8,0,8,2,1,2,25,27.08,0
1,0,33,0,4645,79,4,22,2,1,1,25,236.865,0
12,0,36,4,8753,142,93,44,3,2,1,30,739.84,0
18,0,31,2,15390,222,0,75,2,1,1,25,689.52,0
8,0,37,0,2970,39,13,14,4,1,2,45,110.875,0
0,0,36,0,3223,69,0,23,4,1,1,45,98.85,0
0,0,29,0,720,6,0,5,2,1,2,25,35.345,0
24,0,36,2,15160,228,35,31,2,1,1,25,841.48,0
25,0,39,0,3670,67,35,23,3,1,2,30,311.64,0
7,0,38,0,1788,25,37,17,4,1,2,45,140.65,0
2,0,38,1,6075,84,138,29,3,1,1,30,820.64,0
0,0,35,0,2355,18,209,1,3,1,1,30,973.88,0
8,0,37,0,5413,94,12,22,2,1,1,25,300.085,0
30,0,44,2,15285,232,56,32,3,1,1,30,797.32,0
7,0,42,3,893,16,26,12,3,1,1,30,156.92,0
23,0,34,8,10755,97,2,43,5,2,1,55,152.36,0
6,0,36,0,6268,82,124,24,2,1,1,25,852.505,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
0,0,34,0,1853,37,176,12,3,1,1,30,802.52,0
0,0,35,0,3610,78,192,29,2,1,1,25,1014.815,0
8,0,36,0,3085,30,10,8,2,1,1,25,191.975,0
2,0,34,0,1980,36,24,17,3,1,2,30,170.32,1
16,1,39,0,3460,55,20,22,3,1,2,30,220.08,1
15,0,38,1,15970,198,168,31,2,1,1,25,1476.535,0
0,0,32,0,1333,38,31,15,2,1,2,25,192.975,0
17,0,41,1,4705,89,22,30,3,1,1,30,289.48,0
0,0,32,0,6985,81,10,12,4,1,1,45,173.625,0
15,0,40,2,6113,105,19,20,5,1,1,55,116.395,0
0,0,34,0,14620,166,135,28,2,1,1,25,1291.09,0
16,0,17,0,9313,177,77,36,4,1,1,45,448.75,0
18,0,39,3,6033,104,41,27,4,1,1,45,250.75,0
10,0,34,0,1760,45,45,18,2,1,2,25,273.36,0
23,0,31,2,14670,220,26,76,2,1,1,25,792.0,0
9,0,13,0,5635,61,94,20,3,1,1,30,664.68,0
13,0,43,2,6895,111,272,24,2,2,1,25,1495.335,0
17,0,40,2,4653,86,6,25,3,1,1,30,223.2,0
12,0,35,2,8355,105,186,33,3,1,1,30,1063.12,0
2,0,32,0,1250,20,31,14,3,1,2,30,172.96,0
0,0,32,0,2125,21,201,8,2,1,1,25,999.49,0
19,0,36,3,9720,132,158,47,3,1,1,30,1015.36,0
15,1,40,3,4140,85,40,29,3,1,1,30,329.88,1
32,0,31,5,16420,244,3,80,2,2,1,25,757.135,0
1,0,34,0,3515,29,189,6,2,1,1,25,1025.425,0
15,0,27,2,8125,85,107,35,4,1,1,45,324.2,0
0,0,33,0,0,0,0,0,3,1,2,30,0.0,0
3,0,34,0,3150,30,7,20,2,1,1,25,185.375,0
11,0,17,0,8973,173,61,40,4,1,1,45,376.3,0
11,0,32,0,1723,49,30,23,3,1,2,30,185.2,0
0,1,32,0,0,0,0,0,3,1,2,30,0.0,1
4,0,35,2,6728,90,15,22,3,1,1,30,315.12,0
2,0,38,0,1950,32,6,14,3,1,2,30,99.44,0
10,0,43,2,6585,97,20,21,5,1,1,55,139.565,0
7,0,39,2,6878,102,28,27,3,1,1,30,360.36,0
0,0,30,0,1483,30,180,12,2,1,1,25,869.415,0
8,0,42,1,5960,103,25,28,3,1,1,30,294.04,0
0,0,30,0,2970,20,178,4,3,1,1,30,828.0,0
5,0,41,2,3695,78,7,21,3,1,1,30,180.2,0
18,0,45,3,3935,88,45,33,3,1,1,30,331.2,0
0,0,36,0,6115,74,9,29,2,1,1,25,336.775,0
12,0,38,1,15633,192,145,31,2,1,1,25,1396.875,0
11,0,16,2,6627,138,81,36,2,2,1,25,675.215,0
3,0,35,1,2018,46,191,16,2,1,1,25,921.965,0
2,0,37,0,2230,49,13,26,5,1,1,55,64.88,0
1,0,35,0,2173,44,271,21,2,1,1,25,1323.99,0
16,0,43,5,8310,131,228,44,3,1,1,30,1166.36,0
4,0,34,0,1190,18,24,9,3,1,2,30,151.12,1
31,0,39,2,15020,223,70,30,3,1,1,30,880.16,0
16,0,28,3,7495,121,257,37,2,2,1,25,1425.075,0
10,0,42,1,4470,81,27,28,3,1,1,30,293.36,0
0,0,38,0,4175,72,0,6,3,1,1,30,157.8,0
6,0,39,2,6495,63,150,38,3,1,1,30,850.92,0
10,0,36,0,2548,58,30,37,2,1,2,25,257.51,1
9,0,38,0,4315,61,33,25,2,1,1,25,330.845,0
9,0,36,2,985,13,20,8,4,1,1,45,62.175,0
7,0,28,1,1870,32,21,16,2,1,1,25,173.525,0
7,0,21,0,1065,22,24,4,2,1,1,25,166.925,0
3,0,39,1,12890,163,7,45,4,1,1,45,360.05,0
14,0,40,0,3188,68,17,33,1,1,1,15,292.135,0
6,0,39,0,3360,73,26,29,3,1,1,30,254.72,0
0,0,38,0,1398,28,0,3,2,1,1,25,63.14,0
8,0,39,0,2513,55,19,41,1,1,1,15,231.83,0
5,0,38,0,4620,78,31,25,2,1,1,25,342.01,0
16,1,27,0,1160,35,8,9,2,1,2,25,101.485,1
2,0,33,0,1245,32,16,10,3,1,2,30,116.68,0
4,0,38,1,6523,79,102,25,2,1,1,25,769.665,0
15,0,45,1,2923,63,363,29,3,1,1,30,1578.2,0
16,0,26,1,1455,33,19,13,2,1,1,25,148.08,0
8,0,33,0,2128,52,357,21,2,1,1,25,1661.32,0
6,0,38,1,6815,89,124,33,3,1,1,30,837.0,0
9,0,35,0,5618,82,13,15,2,1,1,25,305.28,1
6,0,37,0,6875,83,15,13,2,1,1,25,403.92,0
9,0,32,0,3833,77,20,18,3,1,1,30,234.84,0
11,0,27,0,1400,27,22,10,2,1,1,25,164.045,0
3,0,38,0,1153,25,30,15,2,1,2,25,194.165,0
5,1,17,0,1895,25,2,10,2,1,1,25,93.555,1
0,1,25,0,0,0,0,0,2,1,2,25,0.0,1
1,0,35,0,850,11,19,11,3,1,2,30,107.44,0
3,0,33,0,2740,49,207,23,2,1,1,25,1082.2,0
5,0,38,0,2538,63,8,30,3,1,1,30,140.64,0
7,1,22,1,1555,38,31,19,2,1,1,25,211.325,1
5,0,34,0,1293,23,23,16,3,1,2,30,155.6,0
13,0,29,4,5768,103,52,26,3,1,1,30,405.72,0
6,0,37,0,7908,138,354,46,2,1,1,25,1937.69,0
21,0,38,3,14825,219,53,32,3,1,1,30,775.4,0
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
30,0,39,3,15445,228,85,32,2,1,1,25,923.945,0
0,0,16,0,1815,28,7,7,2,1,1,25,121.18,0
15,0,31,2,15860,199,172,32,2,1,1,25,1517.92,0
5,0,30,3,6825,110,168,30,2,2,1,25,988.965,0
18,0,36,6,9930,104,142,52,3,2,1,30,992.24,0
0,0,36,0,6355,70,111,30,2,1,1,25,782.49,0
1,0,40,0,2878,67,1,34,2,1,1,25,145.4,0
0,0,33,0,30,4,2,2,2,1,2,25,13.19,1
0,0,23,0,0,0,0,0,4,1,2,45,0.0,0
21,0,26,4,15885,232,46,31,2,2,1,25,919.985,0
6,0,44,2,3125,26,157,12,3,1,1,30,728.52,0
19,1,33,0,305,48,7,16,3,1,2,30,42.44,1
18,0,36,2,9475,122,139,41,3,1,1,30,947.96,0
18,0,39,3,7145,107,27,25,5,1,1,55,130.085,0
12,0,43,2,5455,92,21,26,2,1,1,25,392.19,0
7,0,36,1,3065,29,0,14,3,1,1,30,122.56,1
0,0,32,0,0,0,0,0,3,1,2,30,0.0,0
9,0,35,1,2778,66,338,26,2,1,1,25,1635.225,0
3,0,23,0,95,3,0,3,2,1,2,25,4.185,1
14,0,35,1,2953,60,180,23,2,1,1,25,948.785,0
18,0,18,0,8841,171,54,46,4,1,1,45,360.675,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
0,0,37,0,495,9,0,13,2,1,2,25,23.465,1
4,0,36,0,2528,60,264,25,2,1,1,25,1374.44,0
0,0,36,0,1033,8,23,8,4,1,2,45,79.35,0
7,0,40,1,2985,37,14,14,3,1,1,30,183.04,0
20,0,30,0,1110,37,17,39,1,1,1,15,141.885,0
8,0,14,0,9683,180,78,39,4,1,1,45,428.4,0
3,0,39,0,14880,174,122,31,2,1,1,25,1202.525,0
4,0,35,1,7628,132,69,38,3,1,1,30,675.16,0
5,0,21,0,1225,25,32,16,2,1,2,25,216.175,0
2,0,37,1,2910,42,220,18,3,1,1,30,995.4,0
1,0,3,0,1213,11,0,3,2,1,1,25,55.505,1
24,0,20,1,7487,160,84,45,3,1,1,30,691.24,0
3,0,41,0,1195,21,37,15,3,1,2,30,199.08,0
10,0,22,0,1240,26,25,13,2,1,2,25,173.235,0
5,0,40,0,3165,76,28,40,3,1,1,30,244.92,0
12,0,43,0,2508,68,19,45,1,1,1,15,201.74,0
4,0,28,2,1568,40,276,17,3,2,1,30,1194.76,0
3,1,35,0,325,5,6,2,3,1,2,30,40.4,1
16,0,42,0,3685,77,28,42,3,1,1,30,240.04,0
2,0,32,0,6238,67,104,20,2,1,1,25,799.695,0
17,0,26,0,1520,41,25,15,2,1,1,25,167.83,0
2,0,29,0,835,14,22,5,2,1,2,25,135.83,1
17,0,35,1,9480,123,158,47,3,1,1,30,1048.2,0
6,0,22,0,435,25,10,5,2,1,2,25,72.48,0
