Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0,0,33,0,0,0,0,0,4,1,2,45,0.0,0
4,0,36,0,720,12,12,2,2,1,2,25,84.76,1
0,0,36,0,0,0,0,0,5,1,1,55,0.0,0
0,0,23,0,4080,33,2,21,3,1,1,30,176.7,0
7,0,38,0,2505,38,276,18,2,2,1,25,1377.78,0
0,0,33,0,5218,79,0,21,2,1,1,25,225.13,0
8,0,43,1,3475,39,496,12,3,1,1,30,2078.92,0
27,0,38,5,15095,227,83,38,3,1,1,30,989.32,0
5,0,36,0,1223,21,8,14,2,1,2,25,90.125,0
1,0,37,0,3220,81,0,21,3,1,1,30,131.64,0
0,0,9,1,1705,40,213,21,3,1,1,30,885.12,0
12,0,32,0,8178,122,76,39,3,1,1,30,683.44,0
0,1,5,0,277,2,14,2,2,1,2,25,80.89,1
0,0,23,1,465,9,7,5,2,1,1,25,58.01,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
0,0,36,0,2158,54,0,31,1,1,1,15,124.16,0
3,0,16,0,3860,63,7,17,3,1,1,30,188.12,0
5,0,40,0,1400,18,31,15,3,1,2,30,189.68,0
0,0,32,0,7705,112,367,42,2,1,1,25,2012.84,0
0,0,30,0,0,0,0,0,4,1,2,45,0.0,0
13,0,36,1,3025,40,18,14,3,1,1,30,189.8,0
10,0,39,1,4060,84,16,26,3,1,1,30,238.24,0
16,0,26,0,2130,45,46,19,3,1,2,30,282.8,0
10,0,27,0,775,21,18,1,2,1,2,25,120.82,0
27,1,38,3,16060,241,6,76,2,1,1,25,754.83,0
14,0,44,1,2503,43,33,17,3,1,1,30,218.68,0
0,0,37,0,135,4,4,4,2,1,2,25,25.06,0
13,0,36,0,2675,46,332,20,3,1,1,30,1514.36,0
13,0,42,0,2613,73,0,20,3,1,2,30,111.84,1
3,0,14,2,6598,143,275,48,2,2,1,25,1571.51,0
0,0,37,0,2360,19,486,7,3,1,1,30,2069.24,0
8,1,39,0,1478,23,4,10,3,1,2,30,73.12,1
10,0,40,2,6243,85,162,40,2,1,1,25,977.65,0
9,0,28,0,6455,97,17,20,4,1,1,45,211.075,0
2,0,35,2,7010,110,351,34,3,1,1,30,1596.2,0
1,0,32,0,2790,51,0,21,2,1,1,25,121.075,0
3,0,37,0,3300,31,7,6,3,1,1,30,168.16,0
0,0,33,0,338,1,4,2,3,1,2,30,24.44,1
15,0,39,1,6483,104,36,21,3,1,1,30,391.68,0
2,0,33,0,338,6,7,2,5,1,1,55,15.195,0
9,0,38,0,1703,53,29,22,3,1,2,30,185.64,0
1,0,37,0,4213,65,0,15,1,1,1,15,230.63,0
0,0,36,0,3035,28,0,18,2,1,1,25,142.15,0
6,0,37,0,13380,165,0,42,3,1,1,30,553.2,0
11,0,44,2,11515,162,18,47,4,1,1,45,356.9,0
8,0,37,1,3380,75,16,18,3,1,1,30,201.72,0
16,0,34,2,8975,90,121,43,3,1,1,30,863.76,0
11,0,43,2,6233,121,61,36,3,1,1,30,475.84,0
0,0,33,0,1245,30,0,15,3,1,1,30,48.4,0
0,0,21,0,620,30,0,12,2,1,1,25,28.17,0
5,0,40,0,783,15,29,14,3,1,2,30,167.2,0
10,0,40,2,4555,82,150,24,3,1,1,30,887.68,0
0,0,34,0,430,11,21,5,2,1,2,25,120.745,0
8,0,17,0,8707,168,65,37,4,1,1,45,399.225,0
9,0,39,0,15033,182,156,27,2,1,1,25,1417.215,0
5,0,39,3,11115,149,19,55,4,1,1,45,313.8,0
0,0,29,0,3530,65,0,21,3,1,1,30,141.8,0
3,0,36,0,2660,58,7,20,2,1,1,25,147.785,0
14,0,38,8,10160,99,0,40,5,1,1,55,178.235,0
22,0,32,4,15990,232,17,84,2,2,1,25,823.82,0
0,0,33,0,1088,30,0,5,3,1,1,30,43.2,0
0,0,37,0,1223,15,0,1,3,1,1,30,50.4,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
11,0,40,0,2663,70,9,34,2,1,1,25,158.41,0
0,1,34,0,285,6,7,2,5,1,1,55,17.395,1
4,0,44,1,5040,93,16,27,3,1,1,30,271.52,0
6,1,34,0,1085,20,1,11,2,1,2,25,56.75,1
3,0,35,0,1133,14,12,6,3,1,2,30,94.64,0
5,0,31,0,305,5,19,2,2,1,2,25,91.175,1
2,0,41,0,723,18,21,10,3,1,2,30,121.52,0
0,0,39,0,6483,77,170,40,2,1,1,25,1047.09,0
1,0,35,0,1635,32,7,10,3,1,2,30,92.76,0
8,0,38,0,2540,37,297,12,3,1,1,30,1275.72,0
0,0,34,0,405,4,27,2,2,1,2,25,122.635,0
5,0,38,0,1423,41,34,12,2,1,1,25,224.645,0
9,0,38,0,13923,167,8,41,3,1,1,30,592.32,0
5,0,36,0,2483,61,149,25,2,1,1,25,810.985,0
2,0,38,0,2285,41,120,19,3,1,1,30,628.44,0
12,0,23,0,1165,30,19,6,2,1,1,25,142.75,0
0,1,28,0,395,6,7,2,4,1,2,45,31.05,1
8,0,35,0,1743,36,16,3,2,1,1,25,146.34,0
4,0,41,0,4513,65,5,32,1,1,1,15,283.72,0
15,0,39,3,8965,137,83,44,3,1,1,30,680.52,0
2,0,37,0,5458,83,0,16,2,1,1,25,247.14,0
5,0,16,1,2788,45,42,39,4,1,1,45,154.325,0
4,0,38,0,7038,120,385,41,2,1,1,25,1994.685,0
11,0,28,0,2560,52,7,19,3,1,2,30,133.2,1
2,0,22,0,1400,30,17,13,2,1,1,25,128.12,0
20,0,35,2,14375,219,36,26,3,1,1,30,748.96,0
0,0,20,0,370,11,20,4,2,1,1,25,120.375,0
6,0,36,0,1883,28,0,17,3,1,2,30,81.04,0
7,0,38,0,3158,74,0,25,2,1,1,25,132.595,0
4,0,38,1,2618,52,305,25,3,1,1,30,1335.2,0
7,1,32,1,2600,33,7,12,3,1,1,30,128.76,1
17,0,38,4,950,28,15,10,5,1,1,55,38.695,0
23,0,31,4,16210,239,61,30,3,1,1,30,909.2,0
0,0,36,0,3618,46,0,27,1,1,1,15,200.61,0
6,0,36,0,2183,37,47,28,3,1,2,30,305.8,1
17,0,40,2,5513,95,30,19,3,1,1,30,341.92,0
13,0,38,2,1700,41,36,26,2,1,1,25,238.515,0
29,0,38,0,1410,58,51,26,3,1,2,30,250.12,1
20,1,36,2,4860,77,33,26,3,1,1,30,335.48,1
2,0,8,1,1860,21,0,4,3,1,1,30,74.2,0
14,0,36,1,9848,128,150,50,3,1,1,30,1001.72,0
17,0,43,2,1870,49,50,25,3,1,1,30,271.28,0
18,0,16,0,8532,165,102,39,5,1,1,55,271.225,0
2,0,35,0,353,6,4,2,2,1,2,25,36.6,1
10,0,40,2,4513,98,28,39,3,1,1,30,293.08,0
5,0,7,1,4690,37,206,8,3,1,1,30,1037.28,0
5,0,8,0,403,6,7,2,4,1,2,45,32.075,1
5,0,23,2,1860,38,60,18,3,1,1,30,339.08,0
12,0,43,1,4598,76,0,29,2,1,1,25,218.86,0
6,0,38,2,9175,122,157,48,3,1,1,30,1069.04,0
11,0,34,1,2573,64,7,25,3,1,1,30,126.64,0
0,0,34,0,4488,61,0,34,1,1,1,15,232.455,0
8,0,38,3,6825,103,23,24,5,1,1,55,134.2,0
8,0,43,2,3510,77,13,24,3,1,1,30,189.56,0
4,0,38,0,2245,47,0,30,4,1,1,45,62.3,0
3,0,34,0,1458,32,37,16,3,1,2,30,219.12,1
1,1,6,1,930,1,12,3,3,1,1,30,78.52,1
9,0,39,2,5720,96,34,26,5,1,1,55,126.585,0
11,0,38,0,2668,65,45,36,2,1,1,25,330.92,0
0,0,30,0,2540,16,0,12,3,1,1,30,103.6,0
13,0,37,1,15680,188,153,36,2,1,1,25,1414.285,0
11,0,37,2,6733,107,33,16,3,1,1,30,403.32,0
20,0,32,0,2980,56,30,33,2,1,2,25,233.895,1
0,0,27,0,1250,34,209,14,2,2,1,25,998.4,0
7,0,41,1,2148,54,18,27,3,1,1,30,149.84,0
4,0,28,1,1290,40,268,12,3,2,1,30,1128.32,0
0,0,7,1,6283,95,246,34,2,2,1,25,1442.515,0
27,0,42,5,15550,235,73,31,3,1,1,30,976.0,0
0,0,37,0,0,0,1,0,2,1,2,25,5.0,1
0,0,37,0,1090,16,0,10,2,1,2,25,51.405,0
8,0,20,0,1725,30,30,14,2,1,1,25,215.315,0
9,0,38,1,11865,157,22,50,4,1,1,45,360.15,0
10,0,10,1,6823,142,71,38,2,1,1,25,639.99,0
0,0,31,0,0,0,0,0,2,1,2,25,0.0,0
0,0,7,0,305,10,0,3,2,1,2,25,14.585,0
1,0,12,0,1373,19,5,2,3,1,1,30,70.04,0
10,0,37,2,7460,120,327,40,2,2,1,25,1972.25,0
5,0,38,2,7015,101,19,26,5,1,1,55,145.53,0
6,0,21,0,2115,44,16,18,3,1,1,30,156.72,0
4,0,38,0,1503,25,0,12,3,1,2,30,64.92,0
10,0,19,0,8807,164,76,48,5,1,1,55,244.475,0
16,0,40,2,3215,35,500,11,3,1,1,30,2118.52,0
10,0,38,1,11630,158,9,45,4,1,1,45,338.575,0
12,0,27,3,2543,57,7,19,2,1,1,25,149.12,1
29,0,44,3,15615,235,57,34,3,1,1,30,851.2,0
1,0,33,1,6480,101,247,22,2,1,1,25,1501.055,0
0,0,36,0,1493,34,27,11,3,1,2,30,176.64,0
7,0,34,0,1440,36,24,13,3,1,2,30,155.92,0
16,0,35,0,925,42,6,15,3,1,2,30,70.28,0
8,0,39,0,110,12,0,6,3,1,2,30,4.84,1
7,0,37,1,11945,155,16,45,3,1,1,30,566.8,0
5,0,42,1,440,11,25,8,4,1,1,45,84.5,0
0,1,33,0,0,0,0,0,4,1,2,45,0.0,1
0,0,35,0,208,4,6,2,3,1,2,30,38.76,0
4,0,35,0,1130,17,25,12,2,1,1,25,169.665,0
4,0,43,0,895,19,16,17,3,1,2,30,105.76,1
20,0,38,7,10650,104,8,42,5,1,1,55,172.32,0
7,0,44,0,2488,65,50,46,2,1,1,25,364.315,0
5,0,31,0,390,11,27,11,2,1,2,25,134.84,0
24,0,39,2,14250,216,38,25,3,1,1,30,723.16,0
5,0,36,1,6643,92,10,16,3,1,1,30,286.08,0
10,0,43,2,6805,97,19,26,4,1,1,45,230.075,0
0,0,29,1,1000,28,34,11,4,1,1,45,118.9,0
5,0,35,0,4110,79,0,25,2,1,1,25,189.25,0
8,0,39,1,3035,37,17,22,4,1,1,45,114.95,0
10,0,39,0,13380,164,0,49,3,1,1,30,541.8,0
5,0,22,0,2165,38,32,27,3,1,1,30,213.36,0
20,0,29,0,1005,33,31,20,2,1,2,25,182.745,0
3,0,31,0,1043,11,13,6,4,1,2,45,54.775,0
1,0,30,0,6353,80,139,33,2,1,1,25,903.85,0
16,0,33,0,4380,66,7,14,3,1,2,30,214.76,1
24,0,33,8,10260,92,0,44,4,1,1,45,282.075,0
9,0,31,2,11995,155,11,49,3,1,1,30,527.2,0
3,0,37,0,2850,54,0,7,3,1,1,30,114.68,0
15,0,40,3,5210,97,34,28,3,1,1,30,366.88,0
6,0,38,0,2150,44,77,60,3,1,1,30,411.64,0
0,0,34,0,478,14,0,6,2,1,2,25,22.355,1
2,0,36,0,13740,161,0,43,3,1,1,30,546.76,0
3,0,35,0,1415,44,37,19,2,1,2,25,248.725,0
4,0,38,2,6518,79,116,42,2,1,1,25,812.75,0
15,0,43,1,2398,57,73,30,2,1,1,25,491.16,0
1,0,25,0,3260,54,0,28,1,1,1,15,174.75,0
4,0,38,1,6775,107,162,27,2,1,1,25,1013.27,0
2,0,36,0,1233,15,32,10,2,1,2,25,202.795,0
9,0,38,2,6680,101,25,24,5,1,1,55,130.22,0
10,0,27,0,1000,23,26,12,2,1,1,25,166.98,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,1
7,0,36,0,313,8,0,8,2,1,2,25,14.285,1
0,1,30,0,620,7,0,1,3,1,2,30,25.28,1
0,0,23,0,533,13,39,8,3,2,2,30,178.44,0
7,0,39,0,1300,24,41,63,4,1,2,45,138.975,0
0,0,31,0,433,6,0,2,2,1,2,25,20.44,1
11,0,40,0,810,13,10,6,3,1,2,30,80.88,1
11,0,12,1,6978,153,79,39,2,2,1,25,685.935,0
4,0,32,1,11560,151,19,44,3,1,1,30,526.76,0
0,0,34,0,505,7,0,7,2,1,2,25,23.035,0
9,0,38,1,3385,61,14,30,3,1,1,30,193.84,0
10,0,43,2,6975,86,158,28,3,1,1,30,908.16,0
7,0,44,1,4465,91,7,21,3,1,1,30,214.84,0
26,1,38,3,16015,244,9,79,3,1,1,30,744.84,0
5,0,32,0,2298,54,9,33,2,1,1,25,141.27,0
9,0,38,0,2313,37,37,24,3,1,2,30,237.88,1
17,0,17,0,8908,172,88,40,5,1,1,55,302.935,0
6,0,38,0,3953,88,7,8,2,1,1,25,215.845,1
0,0,29,0,8350,112,130,40,3,1,1,30,862.68,0
0,0,34,0,7208,124,381,46,2,1,1,25,2055.95,0
1,0,36,0,975,15,7,8,2,1,2,25,76.0,0
9,0,38,0,5533,86,0,14,2,1,1,25,259.67,0
0,0,38,0,6180,85,0,20,4,1,1,45,150.775,0
4,0,39,1,2895,44,267,23,3,1,1,30,1142.04,0
18,0,47,3,4080,72,33,29,3,1,1,30,302.4,0
4,0,37,0,8313,117,79,32,3,1,1,30,683.76,0
8,0,43,4,4895,98,49,32,3,1,1,30,387.16,0
28,0,41,9,10840,99,5,47,4,1,1,45,262.575,0
8,1,38,0,2180,35,23,16,3,1,2,30,170.72,1
17,0,34,2,6970,116,34,27,3,1,1,30,432.44,0
6,0,27,0,1690,37,37,15,2,1,2,25,240.185,0
1,0,30,0,1228,16,0,8,4,1,1,45,31.875,0
13,0,36,1,9543,129,149,48,3,1,1,30,985.56,0
0,0,22,0,400,10,0,5,2,1,2,25,18.405,0
16,0,34,3,10330,87,1,34,4,1,1,45,253.875,0
10,0,37,1,5980,89,16,30,3,1,1,30,308.16,0
24,0,39,4,15070,228,60,34,3,1,1,30,900.88,0
26,0,39,5,16075,240,45,80,2,1,1,25,945.485,0
16,0,38,0,2700,53,7,14,3,1,2,30,137.32,0
7,0,33,1,3035,28,496,9,3,1,1,30,2019.48,0
8,0,37,2,4760,85,17,28,3,1,1,30,285.0,0
13,1,33,0,2695,38,20,14,3,1,2,30,179.12,1
9,0,36,1,2578,64,333,25,3,1,1,30,1559.84,0
11,0,42,0,7123,124,40,42,3,1,1,30,441.76,0
6,0,36,1,1998,54,29,32,2,1,1,25,224.67,0
11,0,38,1,4485,73,16,20,3,1,1,30,257.44,0
0,0,31,0,0,0,0,0,2,1,2,25,0.0,0
4,0,37,0,4035,66,9,14,2,1,1,25,212.09,0
0,0,32,0,2660,15,1,11,3,1,1,30,107.8,0
8,0,36,0,2593,63,8,27,3,1,2,30,132.72,0
0,0,37,0,0,0,0,0,2,1,2,25,0.0,0
0,0,36,0,425,17,0,14,2,1,2,25,20.395,1
18,0,37,3,10110,89,0,40,4,1,1,45,257.4,0
7,0,37,1,11460,153,11,50,4,1,1,45,280.575,0
5,0,40,0,2490,51,12,18,2,1,1,25,164.04,0
10,0,25,1,1620,33,48,13,2,1,1,25,293.96,0
0,0,35,0,1430,38,25,14,2,1,2,25,168.155,1
5,0,28,1,2070,35,25,33,4,1,1,45,105.175,1
11,0,15,3,1917,31,44,11,3,1,1,30,256.76,0
1,0,34,0,345,8,13,8,3,1,2,30,61.24,1
5,1,32,0,660,8,8,7,2,1,2,25,58.325,1
10,0,18,2,2328,43,34,27,3,1,1,30,233.52,0
11,0,42,2,4350,71,20,23,3,1,1,30,275.56,0
12,0,30,2,6393,89,4,40,2,1,1,25,340.555,0
8,0,15,0,9008,171,76,41,4,1,1,45,375.95,0
9,0,44,3,6015,104,22,27,3,1,1,30,302.44,0
0,0,38,0,790,14,29,10,2,1,2,25,167.045,0
0,0,36,1,1328,14,0,4,3,1,1,30,52.48,0
20,0,41,2,5733,105,24,18,3,1,1,30,344.2,0
6,0,13,2,2247,32,10,7,4,1,1,45,78.75,0
15,0,43,2,4680,96,36,27,3,1,1,30,342.8,0
3,0,35,0,12908,158,0,43,3,1,1,30,535.92,0
36,1,38,4,15165,231,73,32,3,2,1,30,928.32,0
20,1,27,0,1480,33,38,15,2,1,2,25,239.685,1
0,0,41,0,0,0,0,0,2,1,2,25,0.0,1
10,0,39,2,5768,104,37,24,3,1,1,30,403.96,1
16,0,21,1,1555,40,38,10,2,2,1,25,231.35,0
15,0,35,2,9015,118,128,45,3,1,1,30,893.48,0
6,1,34,0,2233,49,0,26,3,1,2,30,92.48,1
4,0,37,0,4008,63,1,35,1,1,1,15,238.31,0
3,0,44,0,208,6,6,3,2,1,2,25,45.795,0
13,0,21,2,6363,136,85,38,2,2,1,25,674.315,0
0,0,5,0,11488,147,0,32,3,1,1,30,479.32,0
3,0,36,1,13250,162,3,48,4,1,1,45,350.875,0
0,0,39,0,685,10,6,4,4,1,2,45,39.075,1
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1
8,0,13,0,5975,87,0,12,3,1,1,30,236.32,0
5,0,41,0,525,11,14,14,3,1,2,30,79.76,0
0,0,21,0,1320,20,0,15,2,1,1,25,60.005,0
12,0,38,1,3000,57,15,26,4,1,1,45,109.9,0
12,0,44,2,11885,163,29,53,4,1,1,45,373.4,0
8,0,36,0,2138,59,368,52,2,1,1,25,1796.58,0
2,0,40,0,5693,97,0,8,2,1,1,25,254.34,1
4,0,23,1,6875,92,154,31,3,1,1,30,891.28,0
8,0,28,0,2050,50,338,19,3,1,1,30,1420.16,0
5,0,39,1,7013,112,33,37,2,1,1,25,445.275,0
11,0,28,0,2255,42,31,33,2,1,1,25,237.015,0
11,0,36,3,11355,155,26,52,5,1,1,55,214.065,0
10,0,18,2,2938,42,17,20,3,1,1,30,179.12,0
18,1,40,0,2683,65,37,37,3,1,2,30,275.2,0
8,0,39,0,2598,57,9,17,3,1,2,30,145.28,1
12,0,41,1,2563,55,387,21,4,1,1,45,1092.75,0
8,0,39,4,8170,112,146,36,3,2,1,30,935.08,0
27,0,39,3,15130,226,0,79,2,1,1,25,717.775,0
9,0,38,1,6308,101,23,24,3,1,1,30,319.24,0
11,0,37,1,3805,51,173,19,3,1,1,30,928.64,0
17,0,38,4,9090,73,150,41,4,1,1,45,439.9,0
32,1,39,0,1260,51,24,20,2,2,2,25,154.805,1
6,0,42,0,93,11,6,4,3,1,2,30,39.64,0
0,0,21,0,5530,83,4,21,3,1,1,30,231.72,0
0,0,36,0,3838,72,0,28,3,1,1,30,148.24,0
0,0,31,0,0,0,0,0,2,1,2,25,0.0,0
0,0,27,0,1645,20,0,12,2,1,1,25,76.215,0
6,0,34,0,13370,169,0,43,3,1,1,30,549.04,0
10,0,15,1,9118,171,76,40,5,1,1,55,240.635,0
0,0,29,0,1785,29,37,14,3,1,2,30,223.36,0
11,0,38,2,13735,169,35,48,3,1,1,30,694.16,0
2,0,33,2,6905,89,183,27,3,1,1,30,993.68,0
6,0,38,0,2538,60,294,26,2,1,1,25,1479.885,0
