Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
23,1,30,0,1110,40,21,15,2,1,2,25,135.975,0
5,0,15,1,6508,134,103,39,2,2,1,25,800.6,0
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
12,0,40,0,5160,94,16,18,3,1,1,30,274.84,0
9,0,37,1,11660,162,18,52,4,1,1,45,349.725,0
17,0,34,2,16180,235,0,82,2,1,1,25,720.955,0
7,1,35,0,1433,24,30,12,3,1,2,30,169.08,1
10,0,29,0,738,23,7,2,3,1,2,30,51.52,0
15,0,44,2,5473,106,25,28,3,1,1,30,310.0,0
7,0,30,0,2675,40,40,31,3,1,2,30,257.48,1
15,0,40,4,3105,47,58,30,3,1,1,30,368.4,0
14,0,41,1,3368,65,36,31,3,1,1,30,288.28,0
18,1,39,0,618,45,11,16,3,1,2,30,67.16,1
11,0,38,2,6390,72,171,28,3,1,1,30,937.88,0
31,0,42,5,16870,253,95,26,3,1,1,30,984.32,0
18,0,40,4,3735,69,226,30,3,1,1,30,1071.76,0
0,0,26,0,5460,84,0,15,4,1,1,45,149.3,0
6,0,37,0,468,10,0,2,3,1,2,30,20.84,1
14,0,37,1,11680,155,21,53,4,1,1,45,338.125,0
6,0,29,0,2045,34,297,10,2,2,1,25,1543.2,0
17,0,28,1,1540,42,39,72,5,1,1,55,78.3,0
4,0,40,0,2313,64,13,23,2,1,2,25,151.02,0
1,0,34,1,3540,74,16,27,3,1,1,30,202.6,0
4,0,39,0,1788,42,36,74,2,1,1,25,238.8,0
7,0,34,0,8695,109,117,27,2,1,1,25,859.35,0
8,0,38,2,6528,111,43,31,2,1,1,25,474.14,0
7,0,36,0,863,14,7,5,3,1,2,30,61.92,1
2,0,37,0,4200,77,0,20,2,1,1,25,188.685,0
2,0,35,0,1420,40,33,16,2,1,1,25,215.685,0
0,0,38,0,2370,16,0,14,3,1,1,30,94.48,0
16,0,39,2,5735,101,37,18,3,1,1,30,381.48,0
0,1,28,0,6538,74,96,31,1,2,1,15,786.995,0
6,0,36,0,1630,43,26,19,2,1,2,25,177.95,0
4,0,36,0,1888,45,30,22,2,1,2,25,239.155,1
0,0,31,0,1163,33,7,16,3,1,1,30,75.36,0
11,0,38,0,2413,63,46,38,3,1,2,30,277.48,0
16,0,39,2,10805,92,14,42,5,1,1,55,182.14,0
0,0,32,0,0,0,0,0,4,1,2,45,0.0,1
0,0,25,0,2533,39,3,26,2,1,1,25,132.745,0
5,0,20,2,2428,40,30,33,3,1,1,30,227.56,0
10,0,11,2,3165,29,7,10,3,1,1,30,162.96,0
9,0,44,1,3080,32,23,16,3,1,1,30,216.36,0
3,0,35,0,2368,44,0,30,2,1,1,25,110.095,0
0,0,36,0,4655,77,0,13,2,1,1,25,220.53,0
2,0,36,0,3763,87,0,24,1,1,1,15,219.96,0
9,0,40,2,3633,85,34,36,3,1,1,30,305.12,0
4,0,34,0,6383,95,14,15,2,1,1,25,383.365,0
0,0,36,0,0,0,0,0,2,1,1,25,0.0,1
0,1,37,0,1865,24,193,11,3,1,1,30,903.96,1
5,1,40,2,6448,74,123,45,2,1,1,25,874.4,1
3,0,37,0,4605,71,0,14,3,1,1,30,188.4,0
3,0,36,0,4285,76,0,17,2,1,1,25,201.13,0
5,0,35,0,2280,40,275,18,3,1,1,30,1147.68,0
0,0,38,0,3595,44,231,16,3,1,1,30,1139.64,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,1
10,0,40,0,6813,76,97,39,2,1,1,25,725.475,0
12,0,17,0,2960,50,30,17,2,1,1,25,253.85,0
0,0,25,1,1100,30,313,10,2,2,1,25,1554.36,0
11,0,42,1,4508,66,7,39,3,1,1,30,214.04,0
0,0,34,0,1273,33,0,12,2,1,1,25,57.65,0
17,0,28,1,15640,225,45,81,2,1,1,25,864.25,0
18,1,38,1,9525,131,156,46,3,1,1,30,1011.0,0
0,0,17,2,1495,23,34,15,2,1,1,25,224.885,0
6,0,36,0,1643,40,24,68,4,1,1,45,98.2,0
14,0,38,0,35,38,4,6,2,1,2,25,26.2,1
1,0,7,3,2813,8,8,7,3,1,1,30,157.04,0
12,0,41,0,4098,80,15,35,3,1,1,30,221.24,0
0,0,31,0,11558,152,0,41,3,1,1,30,489.72,0
13,0,41,1,2938,68,333,32,3,1,1,30,1508.8,0
1,0,32,1,5288,83,6,29,4,1,1,45,150.175,0
10,0,14,0,6342,136,86,38,1,2,1,15,731.71,0
1,0,39,1,200,5,11,2,3,1,1,30,45.24,0
8,0,26,0,15270,178,126,23,2,1,1,25,1236.395,0
14,0,39,1,4198,72,37,41,1,1,1,15,372.415,0
9,0,35,0,4428,69,7,33,1,1,1,15,289.28,0
10,0,34,0,5300,91,10,23,3,1,1,30,253.44,0
15,0,29,1,6245,107,34,25,2,1,1,25,459.46,0
10,0,39,0,4598,77,10,28,2,1,1,25,275.575,0
16,0,40,0,2605,61,249,24,3,1,1,30,1127.08,0
6,0,28,0,2128,45,19,7,3,1,1,30,168.84,0
12,0,43,1,4143,88,14,40,1,1,1,15,301.43,0
12,0,35,4,8795,168,111,53,3,2,1,30,817.88,0
7,0,38,0,2720,51,28,29,2,1,2,25,233.25,0
14,0,40,3,6113,96,11,27,3,1,1,30,299.28,0
19,0,37,1,6533,81,11,22,2,1,1,25,376.76,0
8,0,37,2,6640,78,182,31,2,1,1,25,1035.915,0
5,0,39,0,305,6,12,2,5,1,2,55,17.215,0
6,0,40,0,1385,15,9,4,4,1,2,45,60.05,0
14,0,39,1,9278,121,93,39,3,1,1,30,705.96,0
8,0,21,2,2130,35,17,6,3,1,1,30,163.88,0
0,0,33,0,2568,54,0,26,2,1,1,25,115.445,0
6,0,36,0,2208,51,46,22,2,1,2,25,315.57,0
0,1,36,0,533,3,0,3,3,1,2,30,22.52,1
18,0,19,1,9842,184,81,43,5,1,1,55,304.15,0
3,0,30,0,610,11,18,4,3,1,2,30,97.04,0
17,0,43,2,15180,187,176,28,2,1,1,25,1549.64,0
3,1,36,0,2368,46,4,23,3,1,2,30,110.28,1
6,0,10,2,1762,25,9,12,3,1,1,30,113.12,0
8,0,36,1,1950,50,7,18,3,1,1,30,106.2,0
10,0,36,2,5785,94,24,29,4,1,1,45,218.225,1
12,0,33,0,2980,59,18,18,3,1,2,30,186.04,1
3,0,11,0,6538,138,78,35,1,2,1,15,794.235,0
0,0,40,2,410,13,2,4,3,1,1,30,24.525,0
4,0,38,0,2388,64,23,32,3,1,2,30,183.04,0
2,0,39,0,2305,44,248,21,2,1,1,25,1319.445,0
17,0,27,0,1315,36,5,10,2,1,2,25,83.595,1
5,0,39,0,3193,76,0,30,1,1,1,15,167.395,0
0,0,30,0,338,6,0,2,3,1,2,30,14.64,1
15,0,35,0,2995,58,152,21,2,1,1,25,808.68,0
0,0,28,0,1173,30,32,19,2,1,1,25,204.575,0
3,0,37,0,8150,97,0,3,2,1,1,25,386.65,0
7,0,39,2,5933,93,40,36,5,1,1,55,135.47,0
7,1,33,0,2150,34,15,15,2,1,2,25,162.86,1
0,0,24,1,0,0,0,0,2,1,2,25,0.0,0
1,0,35,0,2528,56,232,26,3,1,1,30,1104.84,0
0,0,34,0,1863,50,342,20,3,1,1,30,1358.16,0
11,0,22,0,750,36,9,11,2,1,2,25,74.395,1
0,0,31,0,4158,76,0,29,1,1,1,15,233.825,0
5,0,36,0,1258,16,0,2,2,1,2,25,56.555,0
9,0,15,0,3293,44,29,18,3,1,1,30,271.52,0
6,0,26,0,1125,33,26,13,2,1,2,25,165.11,0
7,0,39,0,960,16,7,5,2,1,2,25,77.325,1
0,0,35,0,1775,36,294,16,2,1,1,25,1485.605,0
1,0,34,1,3175,22,0,13,3,1,1,30,127.16,1
0,0,25,0,0,0,0,0,2,1,2,25,0.0,0
27,0,44,2,10975,109,12,43,5,1,1,55,181.925,0
1,0,33,0,6888,91,0,11,2,1,1,25,303.74,0
2,0,23,0,2088,45,24,7,3,1,1,30,172.88,0
8,0,29,2,2390,45,27,19,3,1,1,30,208.12,0
3,0,32,0,13683,164,0,42,3,1,1,30,542.48,0
5,0,35,1,3138,72,18,37,2,1,1,25,246.925,0
0,0,34,0,803,8,0,5,4,1,2,45,20.375,0
12,0,25,3,2957,57,394,25,3,1,1,30,1702.24,0
4,0,34,0,3843,67,0,30,1,1,1,15,197.555,0
23,0,15,4,8796,173,100,42,5,1,1,55,276.9,0
10,0,25,0,6700,92,137,25,2,1,1,25,861.385,0
7,0,39,0,13880,168,0,44,3,1,1,30,541.16,0
5,0,11,1,3283,38,491,16,3,1,1,30,2132.52,0
5,0,36,0,2043,48,9,17,3,1,2,30,120.68,0
0,0,33,0,3215,32,0,9,3,1,1,30,127.84,0
0,0,28,0,10113,135,0,45,2,1,1,25,479.565,0
0,0,33,0,2198,57,0,28,2,1,1,25,101.845,0
0,0,37,0,330,5,0,1,2,1,2,25,14.55,1
1,0,27,0,603,12,5,8,2,1,1,25,45.285,1
14,0,42,1,5438,101,38,25,5,1,1,55,145.62,0
10,0,28,0,985,30,15,10,3,1,2,30,107.64,0
11,0,43,2,7068,115,378,40,3,1,1,30,1874.12,0
3,0,38,0,13050,162,0,39,3,1,1,30,537.92,0
0,0,26,0,3380,63,1,23,4,1,1,45,83.925,0
11,0,42,0,2180,50,196,19,3,1,1,30,903.84,0
0,0,34,0,1420,25,18,10,2,1,2,25,146.38,1
0,1,26,0,385,7,0,9,4,1,2,45,10.25,1
0,0,42,0,6408,133,277,41,1,2,1,15,1477.31,0
22,0,39,3,15300,225,62,34,3,1,1,30,900.76,0
6,0,39,1,1120,23,24,9,4,1,1,45,81.125,0
27,0,35,5,15095,231,106,33,3,1,1,30,876.6,0
13,0,36,1,4765,82,11,21,3,1,1,30,231.28,0
12,0,31,3,1920,51,46,21,2,1,1,25,287.075,0
0,0,22,0,695,15,16,5,4,1,2,45,57.05,1
10,0,17,0,2370,34,36,9,3,1,1,30,234.68,0
5,0,25,1,1265,18,11,4,4,1,1,45,72.275,0
5,0,32,1,3060,23,485,6,3,1,1,30,2008.04,0
0,0,39,0,3488,85,0,29,1,1,1,15,191.34,0
0,0,38,0,3490,77,0,22,3,1,1,30,144.64,0
12,1,19,3,2473,43,26,20,2,1,1,25,243.69,1
21,0,40,2,5913,103,26,20,3,1,1,30,341.8,0
4,0,39,0,13380,157,0,32,3,1,1,30,552.52,0
11,0,16,2,3010,42,44,20,3,1,1,30,312.76,0
0,0,16,0,743,15,19,15,3,1,1,30,103.52,0
0,1,5,0,2733,42,8,6,2,1,1,25,159.655,1
12,0,43,1,2623,67,393,25,2,1,1,25,2096.39,0
11,0,37,0,3675,53,13,20,3,1,2,30,199.48,0
16,0,44,2,4508,80,6,37,2,1,1,25,239.675,0
0,0,29,0,338,13,0,3,4,1,2,45,8.5,0
9,0,38,0,11388,155,0,40,3,1,1,30,466.24,0
5,0,35,0,1175,15,40,28,3,1,2,30,186.84,0
7,1,35,0,11818,158,13,45,3,1,1,30,530.24,0
16,0,37,0,283,43,8,19,2,1,2,25,65.54,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
4,0,25,0,1565,39,145,14,2,2,1,25,735.62,0
19,0,36,2,8870,125,126,44,3,1,1,30,901.24,0
31,0,38,5,16040,240,1,83,2,2,1,25,73.28,0
22,0,33,4,14955,221,48,35,3,1,1,30,783.0,0
6,0,40,1,14270,177,36,52,4,1,1,45,421.625,0
5,0,36,0,4488,68,0,13,1,1,1,15,234.665,0
7,0,39,2,1658,43,49,68,4,1,1,45,165.775,0
9,0,34,2,7205,121,329,41,3,1,1,30,1518.96,0
7,0,27,1,1543,36,10,65,5,1,1,55,35.845,0
24,0,34,2,16470,240,3,80,2,1,1,25,759.83,0
4,0,15,1,2458,38,9,13,3,1,1,30,144.48,0
9,0,35,0,2563,57,27,19,3,1,2,30,195.16,0
12,0,13,0,2997,45,41,12,3,1,1,30,292.68,0
19,0,37,1,6448,116,37,29,2,1,1,25,441.34,0
28,1,21,0,1395,41,14,15,2,1,2,25,129.235,1
10,0,25,0,1433,32,21,66,4,1,1,45,89.975,0
5,0,33,0,3085,30,5,34,2,1,1,25,169.055,0
5,0,24,2,5360,86,29,27,4,1,1,45,219.925,0
0,1,30,0,1273,16,8,5,4,1,2,45,52.175,1
14,0,42,2,2283,62,363,31,3,1,1,30,1601.04,0
5,0,12,2,2560,34,19,12,3,1,1,30,174.8,0
0,0,37,0,11270,143,0,44,3,1,1,30,442.88,0
0,1,34,0,5980,76,0,9,2,1,1,25,269.03,1
15,0,32,0,2308,50,43,30,3,1,2,30,280.88,1
8,0,38,1,3435,80,22,29,3,1,1,30,235.84,0
1,0,9,1,1983,24,18,10,3,1,1,30,151.64,0
0,0,38,0,833,9,0,11,2,1,2,25,37.215,0
8,0,35,3,6965,112,259,41,2,2,1,25,1474.39,0
5,0,31,2,7405,112,377,35,2,2,1,25,2080.21,0
5,0,35,0,1520,43,30,18,2,1,2,25,206.45,1
21,1,39,0,600,44,17,18,2,1,2,25,106.44,1
0,0,20,0,2710,44,262,20,3,1,1,30,1139.48,0
10,0,45,2,7105,112,286,26,3,1,1,30,1428.56,0
0,0,35,0,600,2,27,11,4,1,2,45,95.775,0
3,0,35,0,325,6,7,2,3,1,2,30,42.44,0
0,0,33,0,0,0,2,0,2,1,2,25,10.0,0
14,0,40,3,4790,85,27,31,3,1,1,30,290.92,0
23,0,40,3,14915,231,69,29,3,1,1,30,850.32,0
11,0,39,0,1930,35,22,15,2,1,2,25,185.55,0
20,1,39,5,7865,147,229,29,3,2,1,30,1256.44,0
0,0,35,0,895,5,0,1,2,1,2,25,41.425,0
0,0,34,0,2320,39,0,29,3,1,1,30,93.28,0
18,0,29,2,15615,233,50,76,2,1,1,25,834.755,0
16,0,35,0,760,38,8,13,3,1,2,30,70.16,0
10,0,23,0,650,24,0,11,2,1,2,25,30.955,1
0,0,24,0,1620,39,40,19,2,1,1,25,243.255,0
11,0,41,3,2758,68,204,31,1,2,1,15,993.415,0
0,0,34,0,530,8,0,4,4,1,2,45,13.875,1
5,0,39,0,8033,118,98,36,2,1,1,25,743.41,0
0,0,16,0,305,13,0,1,4,1,1,45,7.5,0
0,0,36,0,543,5,15,3,2,1,2,25,82.065,0
18,0,41,3,3225,41,482,16,3,2,1,30,2094.0,0
5,0,36,0,6490,76,166,22,2,1,1,25,972.63,0
8,0,39,1,2578,64,59,36,3,1,1,30,363.28,0
5,0,13,0,5758,131,36,35,1,2,1,15,459.895,0
5,0,29,0,13625,159,0,49,2,1,1,25,591.51,0
9,0,30,3,7200,106,35,28,5,1,1,55,174.995,0
6,0,33,0,15345,178,146,23,2,1,1,25,1416.42,0
9,0,36,0,2078,46,19,23,3,1,2,30,180.44,0
9,0,36,2,3040,23,471,13,3,1,1,30,2047.64,0
0,0,36,0,405,9,0,10,3,1,2,30,15.52,0
0,0,40,0,4295,29,177,4,3,1,1,30,864.8,0
1,0,32,0,7718,127,363,38,2,1,1,25,1982.595,0
6,0,38,1,3605,28,473,11,3,1,1,30,2012.8,0
0,0,30,0,2113,48,2,27,2,1,1,25,102.94,0
10,0,17,0,2313,38,31,14,2,1,1,25,237.68,0
10,0,45,0,713,19,7,10,2,1,2,25,58.35,0
1,0,36,1,1800,22,47,10,3,1,1,30,253.72,0
0,0,33,0,1055,20,194,4,2,2,1,25,904.555,0
0,0,39,0,1718,53,7,22,1,1,1,15,129.185,0
6,0,16,1,15975,188,156,21,5,1,1,55,225.96,0
9,1,36,0,2548,47,0,16,2,1,1,25,115.655,1
10,0,33,2,3495,31,28,9,3,1,1,30,265.84,0
11,0,33,0,2633,56,17,18,3,1,2,30,158.04,0
15,0,40,2,4293,98,7,29,4,1,1,45,142.225,0
4,0,27,0,3035,69,12,27,3,1,1,30,170.72,0
12,0,40,2,3355,37,484,12,3,1,1,30,2078.96,0
0,0,37,0,6908,116,361,22,2,1,1,25,1916.12,0
11,0,15,0,4097,55,39,18,2,1,1,25,382.755,0
12,0,33,1,4200,75,10,29,3,1,1,30,220.8,0
10,0,40,1,2870,47,199,23,3,1,1,30,922.24,0
12,0,40,0,2660,60,101,23,3,1,1,30,646.4,0
5,0,38,0,1038,17,0,7,3,1,1,30,40.32,0
0,0,38,1,6710,86,140,28,4,1,1,45,581.525,0
0,0,36,0,3333,30,5,33,3,1,1,30,150.6,0
1,0,38,0,3753,76,0,26,3,1,1,30,161.36,0
16,0,32,1,14870,184,17,56,2,1,1,25,732.855,0
5,0,34,1,2768,69,7,39,3,1,1,30,147.64,0
18,0,26,0,720,38,15,12,2,1,2,25,113.195,0
8,0,28,2,1973,45,29,66,4,1,1,45,123.125,0
3,0,37,0,1623,48,369,20,2,1,1,25,1830.8,0
1,0,35,0,245,6,7,3,4,1,2,45,24.575,1
1,0,40,2,1203,20,181,10,3,2,1,30,837.28,0
20,0,36,5,10110,85,0,37,4,1,1,45,257.925,0
13,0,37,4,7443,122,285,45,3,1,1,30,1424.2,0
8,0,38,3,703,12,8,4,3,1,1,30,59.56,0
10,1,38,1,3058,54,2,31,3,1,1,30,142.92,1
5,0,34,0,6675,60,99,29,3,1,1,30,662.16,0
9,0,39,2,8905,112,157,39,3,1,1,30,955.28,0
16,0,39,5,9950,124,165,46,3,1,1,30,1065.84,0
5,0,35,0,798,14,29,10,3,1,2,30,145.52,0
2,0,35,0,2140,39,267,17,2,1,1,25,1339.65,0
3,0,37,0,618,10,32,6,3,1,2,30,148.8,0
5,0,37,2,4645,82,18,27,3,1,1,30,248.92,0
0,0,17,0,865,20,35,9,4,1,2,45,92.3,0
14,0,39,1,6258,88,161,45,2,1,1,25,1008.125,0
7,0,12,1,5308,120,35,36,1,1,1,15,436.935,0
11,0,34,0,7618,131,350,38,2,1,1,25,1945.445,0
12,0,39,2,6933,113,28,34,3,1,1,30,370.64,1
0,0,24,0,1078,22,36,65,4,1,1,45,137.75,0
2,0,34,0,1293,13,0,11,3,1,2,30,52.52,0
9,0,40,1,3610,23,0,10,3,1,1,30,150.4,0
0,0,35,0,215,3,0,2,4,1,2,45,5.7,0
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
0,0,12,0,0,0,2,0,4,1,1,45,4.25,0
6,0,39,0,3755,57,7,9,3,1,1,30,170.44,0
13,1,34,0,2550,46,36,22,3,1,2,30,244.04,0
5,0,37,0,13220,160,0,42,3,1,1,30,537.36,0
13,0,39,1,2843,60,184,28,3,1,1,30,880.68,0
8,0,35,3,9325,121,157,40,3,1,1,30,974.32,0
0,0,35,0,623,9,16,9,2,1,2,25,99.96,0
5,0,36,0,2838,58,0,31,2,1,2,25,131.655,0
19,0,38,2,6578,94,16,32,2,1,1,25,367.48,0
5,0,13,2,2783,36,4,14,3,1,1,30,131.52,0
14,0,42,1,3150,48,22,20,3,1,1,30,210.4,0
8,0,41,0,2580,63,9,17,3,1,2,30,138.4,0
14,0,32,2,1865,50,383,15,3,2,1,30,1638.68,0
7,0,40,0,3295,71,177,26,3,1,1,30,871.64,0
18,0,34,0,530,39,7,16,2,1,2,25,56.225,1
7,0,34,1,4815,88,7,20,3,1,1,30,222.92,0
0,0,31,0,635,11,0,8,3,1,2,30,26.72,0
11,0,13,0,3270,46,38,18,3,1,1,30,273.72,0
21,0,37,3,15540,222,43,28,3,1,1,30,780.76,0
16,0,45,2,13090,173,37,38,3,1,1,30,713.04,0
12,0,38,3,16010,234,8,81,3,1,1,30,690.56,0
8,0,43,0,3278,59,5,38,3,1,1,30,151.92,0
20,0,38,4,9940,140,151,58,3,1,1,30,968.84,0
18,0,40,2,13990,181,14,58,3,1,1,30,595.68,0
7,0,42,1,2125,35,237,9,3,1,1,30,1011.76,0
15,0,43,2,9685,127,156,47,3,1,1,30,995.2,0
4,0,10,0,2570,30,25,14,3,1,1,30,202.84,0
5,0,41,1,2258,60,37,35,1,1,1,15,269.515,0
5,0,36,0,13793,164,9,31,3,1,1,30,569.8,0
1,0,36,0,13218,158,0,40,3,1,1,30,503.84,0
0,0,35,0,3983,61,0,31,2,1,1,25,185.925,0
9,0,14,3,3107,44,53,18,3,1,1,30,361.08,0
2,0,34,1,3220,25,465,8,2,1,1,25,214.44,0
0,0,36,0,1133,23,16,12,2,1,2,25,128.35,0
4,0,34,0,3528,82,1,29,3,1,1,30,141.96,0
9,0,37,0,13575,166,0,41,3,1,1,30,546.72,0
9,0,37,2,9295,126,155,43,3,1,1,30,985.92,0
0,0,30,0,1988,48,0,27,2,1,1,25,86.005,0
9,0,28,0,1383,20,0,9,3,1,2,30,55.08,1
10,0,40,2,4590,89,34,25,3,1,1,30,335.64,0
11,0,26,1,1840,43,26,18,2,1,1,25,194.07,0
23,0,41,8,9765,140,127,51,3,1,1,30,905.64,0
23,0,38,5,15495,237,61,27,3,1,1,30,891.24,0
0,0,36,0,1185,13,32,7,2,1,2,25,202.345,0
10,0,17,2,5563,134,53,41,2,1,1,25,548.53,0
12,0,38,1,2643,65,354,25,3,1,1,30,1568.28,0
22,0,39,3,15870,234,61,29,3,1,1,30,873.6,0
6,0,40,0,848,20,19,9,2,1,2,25,109.025,1
11,0,10,4,1903,29,42,13,3,1,1,30,240.48,0
7,1,35,0,2333,39,10,11,2,1,2,25,148.065,1
5,0,38,1,4800,76,2,8,3,1,1,30,213.48,0
0,0,22,0,1475,41,2,15,2,1,1,25,73.385,0
19,0,41,4,5350,105,35,30,3,1,1,30,370.84,0
14,0,37,3,8690,108,113,44,3,1,1,30,821.4,0
0,0,37,0,2770,13,1,2,3,1,1,30,112.8,0
0,0,37,0,1255,15,19,4,2,1,2,25,145.17,0
0,1,36,0,785,2,9,4,3,1,2,30,64.6,1
6,0,42,0,720,15,24,8,4,1,2,45,73.375,0
4,0,11,1,1655,17,7,5,3,1,1,30,89.6,0
2,0,29,0,355,8,7,3,3,1,2,30,40.44,0
0,0,33,0,2860,20,400,2,3,1,1,30,1968.0,0
0,0,21,0,1030,19,36,8,4,1,2,45,110.725,0
6,0,35,1,4738,86,10,29,3,1,1,30,243.96,0
4,0,11,1,885,15,25,5,3,1,1,30,141.2,0
6,0,35,0,1883,33,0,7,4,1,2,45,53.5,0
3,0,35,0,713,11,26,1,2,1,2,25,139.6,0
9,0,14,3,3075,40,28,21,3,1,1,30,258.76,0
0,0,26,0,520,32,17,12,3,1,1,30,95.48,0
13,0,23,2,1610,36,30,12,3,1,1,30,193.16,1
8,0,17,0,5870,122,241,36,4,1,1,45,878.625,0
3,0,33,0,2970,18,4,17,2,1,1,25,154.975,1
0,1,35,0,978,26,45,17,3,1,2,30,226.76,1
19,0,39,2,15070,219,62,28,3,1,1,30,829.88,0
22,0,40,3,9180,125,154,48,3,1,1,30,1008.16,0
0,0,36,0,283,2,4,6,5,1,1,55,10.185,0
0,0,36,0,2795,6,2,19,2,1,1,25,143.23,0
7,0,18,3,1940,31,32,16,3,1,1,30,201.08,0
11,0,38,1,4038,79,46,24,3,1,1,30,290.4,0
13,0,45,0,3353,59,12,29,4,1,1,45,127.1,0
15,0,40,2,3358,88,18,39,1,1,1,15,260.075,0
14,0,40,6,4530,100,36,26,4,1,1,45,249.525,0
7,0,25,1,1960,39,34,16,3,1,1,30,222.96,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,0
11,0,30,1,920,20,20,10,3,1,1,30,122.0,0
15,0,41,3,4810,85,31,30,3,1,1,30,316.8,0
5,0,12,2,988,16,27,8,3,1,1,30,159.12,0
0,0,23,0,2195,49,0,8,3,1,1,30,88.96,0
2,0,30,0,1833,44,115,18,2,1,1,25,679.875,0
22,0,40,2,8975,134,153,45,3,1,1,30,922.28,0
4,0,37,1,2885,69,8,26,2,1,1,25,164.215,0
8,0,40,1,1078,23,7,10,3,1,1,30,78.64,0
13,0,23,1,1935,46,39,61,4,1,1,45,132.325,0
4,0,35,0,2488,60,0,27,2,1,1,25,111.56,0
4,0,38,2,5918,96,43,29,3,1,1,30,412.52,0
12,0,39,1,8445,114,153,43,3,1,1,30,892.16,0
3,0,43,0,13688,164,0,44,3,1,1,30,557.92,0
10,0,23,0,15345,223,0,73,2,1,1,25,705.84,0
0,0,35,0,1155,22,39,18,3,1,2,30,217.56,0
7,0,38,2,2828,63,185,24,3,1,1,30,913.84,0
